productId,productName,brand,metaTagDescription,description,categories,linkText,link,filtered_categories
12284,Celular Nokia 105 Dual Chip + Rádio FM + Lanterna + Jogos pré-instalados - Preto - NK093,Nokia,"Um celular que realmente se adapta ao seu estilo de vida. Celular Nokia 105 com rádio FM com e sem fio e bateria para o dia todo, lanterna e jogos incríveis.","Divirta-se durante todo o dia com o leitor MP3, o rádio FM, o jogo da Cobrinha e outros jogos incríveis.Prolongue a diversão e as conversas com a bateria de longa duração.Um celular que realmente se adapta ao seu estilo de vida. Celular Nokia 105 com rádio FM com e sem fio e bateria para o dia todo, lanterna e jogos incríveis. Imagens meramente ilustrativas.","['/Nokia/Telefone/', '/Nokia/']",celular-nokia-105-dual-chip-radio-fm-lanterna-jogos-pre-instalados-preto-nk093,https://multilaser.vtexcommercestable.com.br/celular-nokia-105-dual-chip-radio-fm-lanterna-jogos-pre-instalados-preto-nk093/p,"['TELEFONE', 'NOKIA']"
12086,Patinete Elétrico Street velocidade de 25Km/h com Autonomia de 20km Atrio - ES323OUT [Reembalado],Atrio,O Patinete Elétrico Street é ideal para quem busco mobilidade e diversão com ótimo custo benefício,"O Patinete Elétrico Street é ideal para quem busco mobilidade e diversão com ótimo custo benefício.Possui motor de 250W, autonomia de até 20Km e velocidade de até 25Km/h. Com suspensão dianteira para maior absorção de impactos e pneus sólidos com tecnologia Honeycomb que não fura e não esvazia, oferecendo mais conforto, segurança e durabilidade.O Patinete Street possui piloto automático, farol dianteiro integrado, acelerador e freio nas mãos, display multifuncional com indicador de velocidade e bateria, freio a disco, base antiderrapante, ajuste de altura e é dobrável.Garanta já o seu Patinete Elétrico Street e faça parte de um mundo mais sustentável!Garantia de 3 meses.Imagens meramente ilustrativas.","['/Atrio/Mobilidade/Patinetes Elétricos/Patinetes Elétricos Mobilidade/', '/Atrio/Mobilidade/Patinetes Elétricos/', '/Atrio/Mobilidade/', '/Atrio/']",patinete-eletrico-street-velocidade-de-25kmh-com-autonomia-de-20km-suporta-ate-120kg-es323out,https://multilaser.vtexcommercestable.com.br/patinete-eletrico-street-velocidade-de-25kmh-com-autonomia-de-20km-suporta-ate-120kg-es323out/p,"['PATINETES ELETRICOS', 'ATRIO', 'MOBILIDADE', 'PATINETES ELETRICOS MOBILIDADE']"
12016,Aspirador de Pó Automotivo 80W 12V c/ Função Líquido e Sólido 3M de Fio Cinza/ Preto Multi - AU614OUT [Reembalado],Multilaser,"Aspirador de Pó Multi Automotivo 80W, foi desenvolvido para te oferecer alta performance quando se trata de limpeza.","Aspirador de Pó Multi Automotivo 80W, foi desenvolvido para te oferecer alta performance quando se trata de limpeza.Possui sucção 2500pa e potência de 80W, funções de líquido e sólido, assim você consegue manter seu carro sempre limpo e seco.E tem mais:Compartimento para armazenar o fio de 3M;Conector automotivo de 12V;Alça para transporte;Botão Liga/Desliga;Fio de 3m para melhor alcance;Botão para destravamento;Adaptador com escova para estofados;Adaptador para locais de difícil acesso;Filtro lavável para manutenção.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Automotivo/Acessorios Automotivo/Acessórios para Carro/', '/Multilaser/Automotivo/Acessorios Automotivo/', '/Multilaser/Automotivo/', '/Multilaser/']",aspirador-de-po-automotivo-80w-12v-com-funcao-liquido-e-solido-3m-de-fio-cinza-pretoout,https://multilaser.vtexcommercestable.com.br/aspirador-de-po-automotivo-80w-12v-com-funcao-liquido-e-solido-3m-de-fio-cinza-pretoout/p,"['MULTILASER', 'ACESSORIOS AUTOMOTIVO', 'AUTOMOTIVO', 'ACESSORIOS PARA CARRO']"
11981,Bolas Adesivas Neon Grudi Balls Multikids - BR1550X [Reembalado],Multikids,,"A diversão é garantida com Grudi Balls da Multikids!As Grudi Balls são bolas adesivas fidget toys anti-stress e muito divertidas de brincar! Arremesse em diversos tipos de superfície e as veja grudar e desgrudar.Arremesse, aperte, estique e muito mais!*As Grudi Balls também brilham no escuro!Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multikids/Esportes/Outdoor/', '/Multikids/Esportes/', '/Multikids/', '/Multilaser/Brinquedos/Brinquedos/Esportes/Outdoor/', '/Multilaser/Brinquedos/Brinquedos/Esportes/', '/Multilaser/Brinquedos/Brinquedos/', '/Multilaser/Brinquedos/', '/Multilaser/']",bolas-adesivas-neon-grudi-balls-multikids-br1550x,https://multilaser.vtexcommercestable.com.br/bolas-adesivas-neon-grudi-balls-multikids-br1550x/p,"['ESPORTES', 'MULTILASER', 'MULTIKIDS', 'OUTDOOR', 'BRINQUEDOS']"
11918,Caixa de Som Bluetooth Beats 80w RMS Pulse - SP614,Pulsesound,Caixa de Som Pulse Beats 80W RMS Bluetooth,"Caixa de Som Pulse Beats 80W RMS BluetoothPOTÊNCIA SONORA – 80W RMS de potência, com 2 alto-falantes de 2,5” + 2 radiadores passivos que trazem graves realçados e alta fidelidade sonora.CONECTIVIDADE – Ouça sua playlist através da entrada auxiliar (AUX), Bluetooth, USB ou TWS.AUTONOMIA – Bateria recarregável de 1.500mAh, com autonomia de até 4 horas.HANDS-FREE - Atenda ou encerre ligações do seu celular diretamente da caixa de som com apenas um toque.EFEITOS DE LED – Vários efeitos de luz para animar a sua festa.MODO FESTA – TECNOLOGIA TWS (TRUE WIRELESS STEREO) – Com a tecnologia TWS, você poderá conectar duas caixas PULSE BEATS sem qualquer tipo de fio para aumentar a potência sonora do seu ambiente e completar a festa!Imagens meramente ilustrativas.","['/Pulsesound/Speaker/', '/Pulsesound/']",caixa-de-som-bluetooth-beats-80w-rms-pulse-sp614,https://multilaser.vtexcommercestable.com.br/caixa-de-som-bluetooth-beats-80w-rms-pulse-sp614/p,"['PULSESOUND', 'SPEAKER']"
11707,Panela Grill 30cm Com Grelha Antiaderente 1200w  220v Preto Multilaser - CE054X [Reembalado],Multilaser,"Panela Grill Multilaser Gourmet 220V, desenvolvida para você preparar carnes, frutos do mar, pizzas, omeletes, entre outros tipos de alimentos.","Panela Grill Multilaser Gourmet 220V, desenvolvida para você preparar carnes, frutos do mar, pizzas, omeletes, entre outros tipos de alimentos. Possui tampa de vidro com saída de vapor para maior praticidade e segurança, com a alça fria você evita acidentes ao pegar e transportar sua Panela Grill.A grelha antiaderente e removível, para te proporcionar simplicidade na hora das receitas e de fácil limpeza, tornando seus momentos na cozinha muito mais leves.Temperatura regulável para você preparar suas receitas na temperatura ideal, a bandeja coletora de gordura garante que você tenha uma alimentação gostosa e saudável sem excesso de gordura. Seu cabo de energia e removível, portátil, portanto você pode levar a panela para a mesa durante as refeições!A sua nova Panela Grill Multilaser, possui 30cm de diâmetro, para fazer a refeição favorita da sua família.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Eletroportáteis para sua Casa/Cozinha/Grill/', '/Multilaser/Eletroportáteis para sua Casa/Cozinha/', '/Multilaser/Eletroportáteis para sua Casa/', '/Multilaser/']",panela-grill-30cm-com-grelha-antiaderente-temperatura-regulvel-e-tampa-de-vidro-1200w-220v-preto-multilaserx,https://multilaser.vtexcommercestable.com.br/panela-grill-30cm-com-grelha-antiaderente-temperatura-regulvel-e-tampa-de-vidro-1200w-220v-preto-multilaserx/p,"['MULTILASER', 'ELETROPORTATEIS PARA SUA CASA', 'GRILL', 'COZINHA']"
11705,Óleo Essencial Alívio - Anis Estrelado - Fisher Price - HC576X [Reembalado],Fisher Price,Óleo Essencial Alívio - Anis Estrelado - Fisher Price - HC576,"O Óleo essencial Alívio Fisher Price auxilia nas crises respiratórias como tosse e asma em bebês e crianças.100% puro e natural e certificado pela ANVISA para que você tenha total segurança no uso.Conheça mais benefícios:Na aromaterapiaAuxilia nas crises respiratórias como tosse e asma em bebês e crianças;Auxilia na redução dos gases e cólicas dos bebês e auxilia no processo digestivo;Na peleAuxilia na redução de edemas e no processo de drenagem linfática;Auxilia no estímulo de colágeno contribuindo para a hidratação, brilho e maciez da pele;Como usar seu óleo essencial?Para massagem: Misture algumas gotas com o seu óleo de massagem preferido, como o de côco, jojoba e Argan.Para aromaterapia: Pingue de 2 a 3 gotas de óleo essencial no local indicado do seu difusor de aromas ou umidificador.Para o banho: Pingue algumas gotas do óleo na sua banheira cheia de água.Para a pele: Adicione uma gota do óleo nos produtos preferidos da sua rotina de skin care.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Saúde e Bem Estar/Respiração/Óleos Essenciais/', '/Multilaser/Saúde e Bem Estar/Respiração/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",oleo-essencial-alivio-anis-estrelado-fisherprice-hc576x,https://multilaser.vtexcommercestable.com.br/oleo-essencial-alivio-anis-estrelado-fisherprice-hc576x/p,"['MULTILASER', 'RESPIRACAO', 'SAUDE E BEM ESTAR', 'OLEOS ESSENCIAIS']"
11692,Mouse Pad Gamer Vermelho Warrior - AC286X [Reembalado],Warrior,,"O Mousepad é envolvido por um material flexível, podendo ser dobrado, permite ser transportado sem que sua estrutura seja danificada.Sua superfície de tecido com textura macia, feito de fibras entrelaçadas, favorecendo os movimentos deixando-os com mais leveza e proporcionando mais agilidade. Além de ter sua base emborrachada, dando mais aderência onde você for posicionar o produto.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Warrior/Mouse Pad/', '/Warrior/']",mouse-pad-gamer-vermelho-warrior-ac286x,https://multilaser.vtexcommercestable.com.br/mouse-pad-gamer-vermelho-warrior-ac286x/p,"['WARRIOR', 'MOUSE PAD']"
11640,Teclado Gamer Multimídia Slim Verde Multilaser - TC243X [Reembalado],Multilaser,"Teclado Gamer Multimídia Slim Multilaser, desenvolvido especialmente para os melhores jogadores!","Teclado Gamer Multimídia Slim Multilaser, desenvolvido especialmente para os melhores jogadores!Para você que precisa dos melhores acessórios para jogar, o Teclado Gamer Multilaser possui design com as teclas direcionais pintadas para facilitar a localização durante o jogo.Acesso rápido para as funções que você mais utiliza, você conta com 8 atalhos multimídia.Super resistente, design robusto, confortável e fácil de utilizar se tornando ideal para games!Jogue com a tranquilidade e conforto que os teclados gamers da Multilaser te oferece, jogue por horas e realize grandes conquistas no mundo virtual.O Multimídia Slim é moderno, estiloso e durável, tornando-o um teclado multimídia completo para gamers.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Gamer/Teclados/', '/Multilaser/Gamer/', '/Multilaser/']",teclado-gamer-multimdia-slim-verde-multilaser-tc243x,https://multilaser.vtexcommercestable.com.br/teclado-gamer-multimdia-slim-verde-multilaser-tc243x/p,"['MULTILASER', 'TECLADOS', 'GAMER']"
11634,Tapete De Yoga PVC Azul Atrio - ES310X [Reembalado],Atrio,Treine em qualquer lugar com o tapete da Atrio Anti-deslizante. Fácil de guardar e com alça para transporte!,"Treine em qualquer lugar com o tapete da Atrio Anti-deslizante. Fácil de guardar e com alça para transporte!Indicado para a prática de atividades físicas, seja na academia, parque ou em casa, o Tapete de Yoga é uma excelente opção. O Tapete não amarela, fácil de limpar, oferece maciez e conforto durante os exercícios. Dobrável, conta com alça para transporte que facilita carregá-lo para onde quiser depois do uso. Para aumentar a durabilidade do acessório, alguns cuidados são de extrema importância, como: guardar em local seco, longe da exposição solar e para sua limpeza, use uma esponja macia, água e sabão neutro. Traga praticidade na hora de entrar em forma com a qualidade do Tapete.imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Atrio/Fitness/Acessórios/Yoga e Pilates/', '/Atrio/Fitness/Acessórios/', '/Atrio/Fitness/', '/Atrio/']",tapete-de-yoga-atrio-pvc-azul-es310x,https://multilaser.vtexcommercestable.com.br/tapete-de-yoga-atrio-pvc-azul-es310x/p,"['YOGA E PILATES', 'ATRIO', 'FITNESS', 'ACESSORIOS']"
11633,Tapete De Yoga Pvc Preto Atrio - ES311X [Reembalado],Atrio,Treine em qualquer lugar com o tapete da Atrio Anti-deslizante. Fácil de guardar e com alça para transporte!,"Treine em qualquer lugar com o tapete da Atrio Anti-deslizante. Fácil de guardar e com alça para transporte!Indicado para a prática de atividades físicas, seja na academia, parque ou em casa, o Tapete de Yoga é uma excelente opção. O Tapete Não amarela, fácil de limpar, oferece maciez e conforto durante os exercícios. Dobrável, conta com alça para transporte que facilita carregá-lo para onde quiser depois do uso. Para aumentar a durabilidade do acessório, alguns cuidados são de extrema importância, como: guardar em local seco, longe da exposição solar e para sua limpeza, use uma esponja macia, água e sabão neutro. Traga praticidade na hora de entrar em forma com a qualidade do Tapete.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Atrio/Fitness/Acessórios/Funcional/', '/Atrio/Fitness/Acessórios/', '/Atrio/Fitness/', '/Atrio/']",tapete-de-yoga-atrio-pvc-preto-es311x,https://multilaser.vtexcommercestable.com.br/tapete-de-yoga-atrio-pvc-preto-es311x/p,"['ATRIO', 'FUNCIONAL', 'FITNESS', 'ACESSORIOS']"
11628,Refil Para a Escova Nico Brush Fred (HC054) 2 Uni Multilaser Saúde - HC274X [Reembalado],Multilaser,Escovar os dentes pode ser divertido!,Escovar os dentes pode ser divertido!Refil para a escova elétrica rotacional infantil Funny Brush Niko (HC054)Cerdas macias que não machucam a boca da criança.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ,"['/Multilaser/Saúde e Bem Estar/Higiene Bucal/Refil de Escova Elétrica/', '/Multilaser/Saúde e Bem Estar/Higiene Bucal/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",refil-para-a-escova-nico-brush-fred-multilaser-saude-hc274x,https://multilaser.vtexcommercestable.com.br/refil-para-a-escova-nico-brush-fred-multilaser-saude-hc274x/p,"['MULTILASER', 'HIGIENE BUCAL', 'SAUDE E BEM ESTAR', 'REFIL DE ESCOVA ELETRICA']"
11571,Vela Aromática de Café 200g Multilaser Saúde - HC526X [Reembalado],Multilaser,A vela aromática Essential Air da Multilaser Saúde deixa o ambiente mais perfumado durante horas!,"A vela aromática Essential Air da Multilaser Saúde deixa o ambiente mais perfumado durante horas!Através do aroma exalado por meio da queima da cera, as velas podem ser uma ótima companhia, tanto para os momentos de desacelerar, de meditar, ou de energizar o ambiente.Uso durante 56h;Com tampa que protege a cera de poeira e outras sujeiras;Vegana e não testada em animais.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Saúde e Bem Estar/Respiração/Velas Aromáticas/', '/Multilaser/Saúde e Bem Estar/Respiração/', '/Multilaser/Saúde e Bem Estar/', '/Multilaser/']",vela-aromatica-de-cafe-200g-multilaser-saude-hc526x,https://multilaser.vtexcommercestable.com.br/vela-aromatica-de-cafe-200g-multilaser-saude-hc526x/p,"['MULTILASER', 'RESPIRACAO', 'SAUDE E BEM ESTAR', 'VELAS AROMATICAS']"
11562,Porta Clips Aramado Prata Keep - EI088X [Reembalado],Keep,Seu ambiente de trabalho ainda mais funcional e criativo.,"Seu ambiente de trabalho ainda mais funcional e criativo.Porta clips aramado, para deixar seu escritório ainda mais organizado.Imagens meramente Ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Keep/Organizadores/Organizadores/', '/Keep/Organizadores/', '/Keep/', '/Multilaser/Escritório e Papelaria/Organizadores/Organizadores/', '/Multilaser/Escritório e Papelaria/Organizadores/', '/Multilaser/Escritório e Papelaria/', '/Multilaser/']",porta-clips-aramado-prata-keep-ei088x,https://multilaser.vtexcommercestable.com.br/porta-clips-aramado-prata-keep-ei088x/p,"['MULTILASER', 'ORGANIZADORES', 'KEEP', 'ESCRITORIO E PAPELARIA']"
11527,Mouse Gamer Multilaser 2400DPI Led 7 Cores Branco - MO299X [Reembalado],Multilaser,Mouse Gamer Multilaser 2400DPI Led 7 Cores Branco,"Um ótimo aliado para as suas partidas! O mouse Gamer possui um acabamento emborrachado, evitando que o mouse escorregue das suas mãos, mesmo após longas horas de uso. Produto com Iluminação LED com 7 cores pulsantes e sensibilidade de 2400 DPI (4 níveis).Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Gamer/Mouses/', '/Multilaser/Gamer/', '/Multilaser/']",mouse-gamer-multilaser-2400dpi-led-7-cores-branco-mo299x,https://multilaser.vtexcommercestable.com.br/mouse-gamer-multilaser-2400dpi-led-7-cores-branco-mo299x/p,"['MULTILASER', 'MOUSES', 'GAMER']"
11519,Passadeira a Vapor Portátil Turbo Multi Steam 127v Multi - HO321X [Reembalado],Multilaser,"Vapor mais quente e potente, que desamassa e higieniza suas roupas!","Vapor mais quente e potente, que desamassa e higieniza suas roupas!Agora ficou mais fácil passar roupas, chega de trabalho cansativo, a Passadeira a Vapor Portátil Turbo Multi Steam é ideal para tecidos delicados, cortinas, vestidos e roupas em geral. Após pluga-lo na tomada, ficará pronto para uso em até 2 minutos. Ele possui um sistema antigotejamento para que a água não caia no tecido enquanto você o desamassa. *Possui um vapor contínuo e saída com acabamento em alumínio.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Eletroportáteis para sua Casa/Lar/Vaporizadores/', '/Multilaser/Eletroportáteis para sua Casa/Lar/', '/Multilaser/Eletroportáteis para sua Casa/', '/Multilaser/']",passadeira-a-vapor-portatil-turbo-ho321x,https://multilaser.vtexcommercestable.com.br/passadeira-a-vapor-portatil-turbo-ho321x/p,"['MULTILASER', 'ELETROPORTATEIS PARA SUA CASA', 'LAR', 'VAPORIZADORES']"
11511,Parafusadeira e Furadeira com Impacto 12v-Bivolt Multi - HO097X [Reembalado],Multilaser,"A Parafusadeira e Furadeira com Impacto da Multilaser te ajudará na hora de furar, apertar e soltar!","A Parafusadeira e Furadeira com Impacto da Multi te ajudará na hora de furar, apertar e soltar!Ela possui um Mandril 3/8” (10mm), facilitando a troca de brocas e bits. Seu diferencial é sua função impacto, graças a essa função, você irá conseguir furar concreto, além de outros materiais convencionais como: madeira e metal.Além disso, possui 16 níveis de torque, 2 níveis de velocidade: 0-350 / 0-1250 RPM e uma lâmpada LED para iluminar seu material na hora de trabalhar.Sua bateria é de Lithium e conta com um indicador de nível de bateria para você saber exatamente quando é preciso carregar.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Eletroportáteis para sua Casa/Ferramentas/Furadeiras e Parafusadeiras/', '/Multilaser/Eletroportáteis para sua Casa/Ferramentas/', '/Multilaser/Eletroportáteis para sua Casa/', '/Multilaser/']",parafusadeira-e-furadeira-com-impacto-12v-bat-litio-2-niveis-velocidade-led-auxiliar-indicador-de-nivel-de-bat-ho097x,https://multilaser.vtexcommercestable.com.br/parafusadeira-e-furadeira-com-impacto-12v-bat-litio-2-niveis-velocidade-led-auxiliar-indicador-de-nivel-de-bat-ho097x/p,"['MULTILASER', 'ELETROPORTATEIS PARA SUA CASA', 'FURADEIRAS E PARAFUSADEIRAS', 'FERRAMENTAS']"
11509,Mouse Gamer Warrior Rayner 3200DPI 7 Botões QuickFire - MO207X [Reembalado],Warrior,"Mouse Gamer Warrior Rayner 3200DPI 7 Botoes QuickFire, os melhores acessórios para Gamers você só encontra aqui na Multilaser, Aproveite já!","O Mouse Gamer da linha Warrior foi desenvolvido especialmente para quem desejar ser um vencedor. Possui um design ergonômico, luzes de LED, 3200 DPI e botão turbofire, para disparos duplos, é o acessório completo para os gamers mais exigentes e acostumados a jogar durante o dia inteiro.Com o botão central DPI, altere a sensibilidade do seu mouse, podendo ajustar até 4 tipos de velocidades, para jogar de acordo com a sua preferência.As velocidades são de 800, 1600, 2400 e 3200 DPI. Além disso, o Mouse Gamer Warrior conta com a tecnologia Breath Light, com diversas cores de LED que mudam automaticamente, sendo elas azul, verde, vermelho e roxo.*** Acompanha Mousepad para melhor utilização ***Cabo USB de nylon 1,8 metros.Compatível com Windows 98/ Windows 7/ ME/ 2000/ XP/ Vista/Windows 8.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Warrior/Mouse/', '/Warrior/']",mouse-gamer-warrior-rayner-quickfire-mo207x,https://multilaser.vtexcommercestable.com.br/mouse-gamer-warrior-rayner-quickfire-mo207x/p,"['WARRIOR', 'MOUSE']"
11504,Touca Descartável 10g Embalagem com 100 unidades Multilaser Saúde - HC541X [Reembalado],Multilaser,Touca Descartável você também encontra na Multilaser!,"Touca descartável é indicado para as áreas de saúde, estética e industrialDimensão: 21polegadas - 52,5cmDesenvolvido com tecido 100% polipropileno de 10gConfortável e que preenche toda a área da cabeça evitando que o cabelo fique expostoUse 1 vez e descarte-o em local apropriadoTamanho único e unissex*Imagens meramente ilustrativas   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multilaser/Médico-Hospitalar/Aventais, Toucas e Luvas/Touca Descartável/', '/Multilaser/Médico-Hospitalar/Aventais, Toucas e Luvas/', '/Multilaser/Médico-Hospitalar/', '/Multilaser/']",touca-descartavel-10g-100-unidades-multilaser-saude-hc541x,https://multilaser.vtexcommercestable.com.br/touca-descartavel-10g-100-unidades-multilaser-saude-hc541x/p,"['MULTILASER', 'AVENTAIS, TOUCAS E LUVAS', 'MEDICO-HOSPITALAR', 'TOUCA DESCARTAVEL']"
11503,Cooler Gamer Para Notebook Warrior - AC268X [Reembalado],Warrior,"Cooler Gamer Para Notebook Multilaser, os melhores acessórios para Gamers você só encontra aqui na Multilaser, Aproveite já!","Seu sistema de resfriamento reduz o calor gerado pelos componentes e processador do notebook, extraindo o excesso de calor direto da saída de ar. É compatível com notebooks de até 17"". Suas ventoinhas são de 7,5cm com rotações de até 2500RPM.Imagens Meramente Ilustrativas   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Warrior/Computador/Cooler para Notebook/', '/Warrior/Computador/', '/Warrior/']",cooler-gamer-para-notebook-multilaser-ac268x,https://multilaser.vtexcommercestable.com.br/cooler-gamer-para-notebook-multilaser-ac268x/p,"['COMPUTADOR', 'WARRIOR', 'COOLER PARA NOTEBOOK']"
11499,Secador de Cabelo Profissional Soft Touch Com Gerador De Íon 2000w-127v + Bag Para Transporte Multi Care - EB044X [Reembalado],Multilaser,"O Secador de Cabelo Profissional Multi Care Gerador de Íons é ideal pra você que procura um secador de cabelo profissional com potência, leveza e um lindo design.","O Secador de Cabelo Intensa Multi Care possui um motor AC profissional e gerador de íons, ideal para quem procura um resultado de salão.Ele não só permite secar os fios com alta potência de 2000W e rapidez, como possui três temperaturas para selecionar de acordo com o clima e a necessidade. Para completar, possui ar frio, que remove o frizz das mechas ou pode ser utilizado depois do jato quente para dar brilho e um resultado impressionante.O seu gerador de íons tem 1000x mais intensidade. assim seus penteados ganharão mais brilho evitando o efeito frizz.Possui 3 temperaturas e duas velocidades, com botão de ar frio e bocal direcionador para maior precisão na hora de secar seus cabelos.Imagens meramente ilustrativas.   Atenção: informações importantes O que são produtos reembalados?São produtos originais de fábrica que podem conter algum tipo de avaria. Estas avarias são apenas de aparência. que não afetam a funcionalidade e uso.Produto Reembalado com garantia de 90 dias para vícios ocultos. Não cobrimos eventuais danos estéticos.  ","['/Multi Care/Cabelo/Secador/', '/Multi Care/Cabelo/', '/Multi Care/']",secador-de-cabelo-profissional-soft-touch-com-gerador-de-ion-3-temperaturas-jato-de-ar-frio-bocal-direcionador-ala-para-pendurar-bag-para-transporte-2000w-127v-multi-care-eb044x,https://multilaser.vtexcommercestable.com.br/secador-de-cabelo-profissional-soft-touch-com-gerador-de-ion-3-temperaturas-jato-de-ar-frio-bocal-direcionador-ala-para-pendurar-bag-para-transporte-2000w-127v-multi-care-eb044x/p,"['SECADOR', 'CABELO', 'MULTI CARE']"
